flow_display,label,duration_s,total_pkts,total_bytes,pkts_up,mean_pkt_sz,std_pkt_sz,min_pkt_sz,max_pkt_sz,mean_pkt_sz_up,std_iat,mean_iat_up,std_iat_up,std_iat_down,byte_ratio_up,pkt_ratio_up,entropy,seq_size_00,seq_size_01,seq_size_02,seq_size_03,seq_size_04,seq_size_05,seq_size_06,seq_size_07,seq_size_08,seq_size_09,seq_size_10,seq_size_11,seq_size_12,seq_size_13,seq_size_14,seq_size_15,seq_size_16,seq_size_17,seq_size_18,seq_size_19,seq_dir_00,seq_dir_01,seq_dir_02,seq_dir_03,seq_dir_04,seq_dir_05,seq_dir_06,seq_dir_07,seq_dir_08,seq_dir_09,seq_dir_10,seq_dir_11,seq_dir_12,seq_dir_13,seq_dir_14,seq_dir_15,seq_dir_16,seq_dir_17,seq_dir_18,seq_dir_19,seq_iat_00,seq_iat_01,seq_iat_02,seq_iat_03,seq_iat_04,seq_iat_05,seq_iat_06,seq_iat_07,seq_iat_08,seq_iat_09,seq_iat_10,seq_iat_11,seq_iat_12,seq_iat_13,seq_iat_14,seq_iat_15,seq_iat_16,seq_iat_17,seq_iat_18,seq_iat_19,tls_up_03,tls_up_04,tls_up_05,tls_up_06,tls_up_07,tls_up_08,tls_up_09,tls_up_10,tls_up_11,tls_up_12,tls_up_13,tls_up_14,tls_up_15,tls_up_16,tls_up_17,tls_up_18,tls_up_19,tls_down_08,tls_down_09,tls_down_10,tls_down_11,tls_down_12,tls_down_13,tls_down_14,tls_down_15,tls_down_16,tls_down_17,tls_down_18,tls_down_19
10.11.0.40:47292 → 10.11.0.20:9443,0,10.619127988815308,43,31955,4,743.1395348837209,1278.8355860926463,24,4178,105.75,0.25852067038521476,3.5361036459604898,6.123558627311539,0.25780332580152476,0.01323736504459396,0.09302325581395349,5.6875,80,289,574,151,90,176,594,172,174,4178,4177,173,4178,175,175,594,171,4178,174,774,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0004508495330810547,0.00047707557678222656,0.0007169246673583984,0.0012521743774414063,0.26122093200683594,0.5628650188446045,0.18654489517211914,0.531141996383667,0.10505199432373047,0.8215770721435547,0.04076504707336426,0.7820050716400146,0.015457868576049805,0.5081119537353516,0.29924607276916504,0.0490570068359375,0.7713699340820313,0.013025045394897461,0.0005009174346923828,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,589,167,169,4173,4172,168,4173,170,170,589,166
10.11.0.40:53574 → 10.11.0.20:9443,0,24.438167810440063,24,13250,12,552.0833333333334,802.9147941510772,80,2624,165.25,1.2650408231585182,1.5302268158305774,1.502325073036972,1.5021183163506162,0.14966037735849055,0.5,5.625,80,574,173,156,173,156,173,156,173,156,173,156,173,2624,173,1955,173,1784,173,2614,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0.00036406517028808594,0.0002529621124267578,0.021577119827270508,0.8732998371124268,0.017668962478637695,0.20045804977416992,0.012187957763671875,3.307892084121704,0.030241966247558594,1.8363690376281738,0.030005931854248047,4.994027137756348,0.027595996856689453,1.1985008716583252,0.020344972610473633,0.028851985931396484,0.02619314193725586,0.9819810390472412,0.02164602279663086,168,168,168,168,168,168,168,168,168,0,0,0,0,0,0,0,0,151,151,151,2619,1950,1779,2609,775,151,0,0,0
10.11.0.40:53322 → 10.11.0.20:9443,0,23.28687286376953,152,278087,2,1829.5197368421052,336.11100678109267,24,1897,129.5,0.050968415577631834,0.0005660057067871094,0,0.04804328445915906,0.0009313632064785481,0.013157894736842105,5.581954882778696,80,574,179,241,1897,1897,1897,1897,1897,1897,1897,1897,1897,1897,1897,1897,1897,1897,1897,1897,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0003650188446044922,0.0002009868621826172,0.0003960132598876953,0.0002338886260986328,0.08832406997680664,0.1325850486755371,0.09534382820129395,0.09331917762756348,0.1949779987335205,0.16802978515625,0.21348810195922852,0.14064788818359375,0.22458910942077637,0.1416339874267578,0.14972305297851563,0.22897005081176758,0.19600582122802734,0.18328213691711426,0.19249486923217773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1892,1892,1892,1892,1892,1892,1892,1892,1892,1892,1892,1892
10.11.0.30:54900 → 10.11.0.5:8445,6,0.018571853637695313,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0004702890064590872,0.0001195669174194336,0.00013942177487403744,0.0006745022288305535,0.3656532456861134,0.42857142857142855,5.65625,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016307830810546875,0.000053882598876953125,0.0000011920928955078125,0.0000209808349609375,0.0012040138244628906,0.00006198883056640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:56736 → 10.11.0.5:8444,5,0.011599063873291016,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00034685837615569174,0.00006699562072753906,0.0000748528029553478,0.000491277454654689,0.3656532456861134,0.42857142857142855,5.538909765557392,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009393692016601563,0.000025987625122070313,0.000008106231689453125,0.0000059604644775390625,0.0008800029754638672,0.00003600120544433594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:43816 → 10.11.0.20:9443,0,12.808967113494873,8,5190,5,648.75,1177.9917232306855,80,3535,144.4,1.876267578591221,1.2841647863388062,2.5676815591369557,3.428879114139798,0.13911368015414258,0.625,5.494304250365621,80,574,225,96,3535,225,96,359,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046515464782714844,0.00013899803161621094,0.00012087821960449219,0.14748096466064453,4.988206148147583,0.00024700164794921875,0.008455038070678711,0,0,0,0,0,0,0,0,0,0,0,0,220,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42256 → 10.11.0.5:8444,5,0.019578933715820313,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0006463306626198724,0.0001569986343383789,0.00013301545390038155,0.0009682392294755055,0.3656532456861134,0.42857142857142855,5.456954882778696,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001690387725830078,0.00006008148193359375,0.00002193450927734375,0.0000629425048828125,0.0016541481018066406,0.00006389617919921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:59610 → 10.11.0.5:8445,6,0.01149296760559082,7,1315,3,187.85714285714286,104.25997725466306,27,287,181,0.00034938276768763956,0.00006902217864990234,0.0000777187886540886,0.0004957116932253467,0.4129277566539924,0.42857142857142855,5.644454882778696,80,287,276,287,187,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009298324584960938,0.000030994415283203125,0.0000040531158447265625,0.000010013580322265625,0.0008890628814697266,0.00004601478576660156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:35734 → 10.11.0.5:8443,4,0.012254953384399414,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0002727543974026078,0.00007009506225585938,0.00008058477435282939,0.0003924442476377776,0.3656532456861134,0.42857142857142855,5.495864648336087,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009202957153320313,0.00003314018249511719,0.0000019073486328125,0.000013113021850585938,0.0006988048553466797,0.00003504753112792969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:37094 → 10.11.0.20:9443,0,1.4109978675842285,11,1638,4,148.9090909090909,164.43263334597216,24,574,105.75,0.29246857448720365,0.468414306640625,0.8097798008289656,0.35738296773232725,0.25824175824175827,0.36363636363636365,5.625,80,289,574,151,90,172,178,30,26,24,24,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0.00023889541625976563,0.0002741813659667969,0.0003979206085205078,0.00039386749267578125,0.8152990341186523,0.5487501621246338,0.038352012634277344,0.0008649826049804688,0.00043082237243652344,0.0002410411834716797,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,173,21,19,0,0,0,0,0,0,0,0
10.11.0.40:46188 → 10.11.0.20:9443,0,5.962977886199951,22,9013,4,409.6818181818182,870.4703373608478,24,4178,105.75,0.32559015362518806,1.9859166145324707,3.4381170365646745,0.32822504990629775,0.04693220903139909,0.18181818181818182,5.53125,80,289,574,151,90,171,174,173,593,175,923,176,172,471,175,172,172,4178,30,26,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0.00016880035400390625,0.00010919570922851563,0.0002818107604980469,0.00023102760314941406,0.6978840827941895,0.9972879886627197,0.25617194175720215,0.7944300174713135,0.13853001594543457,0.0006389617919921875,0.4277660846710205,0.35561394691467285,0.0001919269561767578,0.35845112800598145,0.7812240123748779,0.5918838977813721,0.10419607162475586,0.4510200023651123,0.0009760856628417969,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,169,168,588,170,918,171,167,466,170,167,167
10.11.0.30:46276 → 10.11.0.5:8443,4,0.010289192199707031,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0003127609052964736,0.00006246566772460938,0.00007282975422682489,0.0004455209742207366,0.3656532456861134,0.42857142857142855,5.601409765557392,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008487701416015625,0.000029087066650390625,0.00000095367431640625,0.000010013580322265625,0.0007951259613037109,0.00003695487976074219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:33802 → 10.11.0.5:8441,2,0.010181188583374023,7,1216,3,173.71428571428572,110.61753068676815,27,287,148,0.0003713047598914094,0.00005352497100830078,0.000060185699673556676,0.0005258278025705628,0.3651315789473684,0.42857142857142855,5.53125,80,287,275,287,89,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007390975952148438,0.000022172927856445313,0.0000059604644775390625,0.0000050067901611328125,0.0009348392486572266,0.000030040740966796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:47068 → 10.11.0.5:8441,2,121.67175388336182,14,41632,2,2973.714285714286,2976.1339255579783,80,7240,125,9.90432231545936,0.00043201446533203125,0,10.294527376015782,0.006004996156802459,0.14285714285714285,5.570159765557392,80,170,510,429,7240,2668,7240,2667,421,7240,2668,7240,2668,391,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0.00043201446533203125,0.000125885009765625,0.0063130855560302734,26.090863943099976,0.00002193450927734375,19.231537103652954,0.0001239776611328125,8.640284061431885,4.096083879470825,0.00004506111145019531,24.45586895942688,0.000023126602172851563,9.091182947158813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9902,416,9903,9903,386,0,0,0,0,0,0,0
10.11.0.40:34776 → 10.11.0.20:9443,0,6.507983922958374,9,2289,4,254.33333333333334,250.28533716540406,24,780,149.75,2.031125025014553,0.21631272633870444,0.2891431446881752,2.8064920311828443,0.2616863259065094,0.4444444444444444,5.545009133144316,80,574,173,780,173,156,173,156,24,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00046706199645996094,0.00019407272338867188,0.02859187126159668,0.5162830352783203,0.027872085571289063,0.0755300521850586,0.03154897689819336,5.821305990219116,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,19,0,0,0,0,0,0,0,0,0,0
10.11.0.40:60354 → 10.11.0.20:9443,0,0.17829203605651855,7,3420,3,488.57142857142856,616.159572714422,24,1782,142,0.04417062775953204,0.02019798755645752,0.027328185161857733,0.05020919555216921,0.12456140350877193,0.42857142857142855,5.59375,80,574,173,1782,173,614,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005040168762207031,0.000370025634765625,0.03580284118652344,0.0037190914154052734,0.017071008682250977,0.11441993713378906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:42014 → 10.11.0.20:9443,0,28.944438934326172,20,8337,10,416.85,594.8638300617962,80,2289,163.7,1.3296381374686153,1.8678574562072754,1.4107854982143948,1.4094853545290207,0.1963536044140578,0.5,5.5,80,574,173,2289,173,156,173,1451,173,156,173,156,173,156,173,156,173,156,173,1450,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0.0003299713134765625,0.00009012222290039063,0.012157917022705078,3.414767026901245,0.008680105209350586,3.785106897354126,0.022598981857299805,3.623805046081543,0.023761987686157227,0.7089071273803711,0.0321807861328125,1.8344800472259521,0.017802000045776367,1.3980340957641602,0.021687030792236328,0.993372917175293,0.012900114059448242,0.900054931640625,0.026135921478271484,168,168,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0,1446,151,151,151,151,151,1445,0,0,0,0,0
10.11.0.40:53398 → 10.11.0.20:9443,0,44.11066389083862,134,82408,6,614.9850746268656,1090.7103775040866,24,4178,81.16666666666667,0.28701058075918584,8.820977592468262,10.346033979620366,0.2843036957235026,0.0059096204252014365,0.04477611940298507,5.55680425036562,80,289,574,151,90,173,172,176,4178,174,469,178,922,594,175,176,171,594,168,593,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0002028942108154297,0.0001461505889892578,0.00038886070251464844,0.0003440380096435547,0.011732101440429688,0.4082629680633545,0.35509705543518066,0.35500383377075195,0.4970741271972656,0.0007839202880859375,0.5139760971069336,0.0005469322204589844,0.11673498153686523,0.21376991271972656,0.39572620391845703,0.4023418426513672,0.11782503128051758,0.8301000595092773,0.3020360469818115,27,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,167,171,4173,169,464,173,917,589,170,171,166
10.11.0.30:47274 → 10.11.0.5:8441,2,0.009153127670288086,7,1344,3,192,104.7950380504726,27,287,190.66666666666666,0.00026003083464018776,0.00005602836608886719,0.00006372603494847178,0.00037531100696009664,0.4255952380952381,0.42857142857142855,5.644454882778696,80,287,287,276,216,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007295608520507813,0.000025987625122070313,0.0000021457672119140625,0.000010967254638671875,0.0006608963012695313,0.00002193450927734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:33064 → 10.11.0.5:8443,4,0.009149789810180664,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00028031089429346505,0.00005698204040527344,0.00006507473410082038,0.0003944404879582988,0.3656532456861134,0.42857142857142855,5.613204882778696,80,287,275,90,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009179115295410156,0.000011205673217773438,0.000010967254638671875,0.000007867813110351563,0.0007121562957763672,0.000027894973754882813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:46286 → 10.11.0.5:8443,4,0.014225006103515625,7,1302,3,186,104.39348638684312,27,287,176.66666666666666,0.00029842489512891607,0.000072479248046875,0.00007687585168387071,0.0004575744501075358,0.40706605222734255,0.42857142857142855,5.588054250365621,80,287,287,276,174,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006890296936035156,0.00002193450927734375,0.00003600120544433594,0.00001811981201171875,0.0007648468017578125,0.000030994415283203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:55306 → 10.11.0.20:9443,0,11.949440002441406,33,15171,4,459.72727272727275,974.446069336551,24,4178,105.75,0.3243583371800297,3.981196324030558,6.894290372651036,0.31183325066744233,0.027882143563377496,0.12121212121212122,5.52555425036562,80,289,574,151,90,172,169,173,175,594,172,168,594,178,172,171,175,593,174,174,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0002460479736328125,0.00017404556274414063,0.0006990432739257813,0.0004458427429199219,0.402069091796875,0.4750039577484131,0.9887001514434814,0.3039708137512207,0.1770341396331787,0.5775699615478516,0.9499289989471436,0.8191509246826172,0.08519411087036133,1.0022709369659424,0.4017050266265869,0.38423609733581543,0.47133898735046387,0.09880995750427246,0.6003599166870117,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,164,168,170,589,167,163,589,173,167,166,170
10.11.0.40:56918 → 10.11.0.20:9443,0,8.27971601486206,32,16009,4,500.28125,983.8668358090126,24,4178,105.75,0.28768020207449313,2.758625348409017,4.776889351947612,0.28795480441953014,0.026422637266537572,0.125,5.75,80,574,289,151,90,175,169,628,173,4178,178,176,475,594,172,172,594,170,169,4176,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.00030493736267089844,0.000019073486328125,0.0002849102020263672,0.00028514862060546875,0.09799790382385254,0.6555719375610352,0.00024318695068359375,0.39781689643859863,0.2219860553741455,0.3287079334259033,0.8095619678497314,0.0013811588287353516,0.224409818649292,0.3988490104675293,0.49906015396118164,0.46738290786743164,0.19964098930358887,1.001574993133545,0.16865897178649902,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,164,623,168,4173,173,171,470,589,167,167,589
10.11.0.40:55016 → 10.11.0.20:9443,0,5.180645942687988,18,3421,4,190.05555555555554,166.65761740139124,24,594,105.75,0.3860195352586997,1.725739320119222,2.9879476801170584,0.39785908212934146,0.12364805612394036,0.2222222222222222,5.59375,80,289,574,151,90,173,175,326,172,594,175,171,172,175,30,26,24,24,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,0,0.00012683868408203125,0.00009012222290039063,0.0001938343048095703,0.0002110004425048828,0.7514541149139404,0.8874869346618652,0.0004611015319824219,0.4816160202026367,0.8847179412841797,0.043701887130737305,0.911156177520752,0.7891089916229248,0.36847805976867676,0.05724787712097168,0.0005550384521484375,0.00033402442932128906,0.0002779960632324219,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,170,321,167,589,170,166,167,170,21,19,0
10.11.0.40:49972 → 10.11.0.20:9443,0,0.35828208923339844,9,21671,3,2407.8888888888887,3303.6829994887694,24,7240,146,0.08806125714530506,0.05228745937347412,0.07313101989998076,0.15275474362105274,0.020211342346915233,0.3333333333333333,5.613204882778696,80,574,173,310,185,7240,7240,5845,24,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00034999847412109375,0.00022602081298828125,0.0054168701171875,0.09858202934265137,0.24506497383117676,0.00008606910705566406,0.00004887580871582031,0.002685070037841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914,19,0,0,0,0,0,0,0,0,0,0
10.11.0.40:37052 → 10.11.0.20:9443,0,6.915090084075928,6,2936,3,489.3333333333333,656.0163615845771,80,1780,142,0.1641840855552164,0.18878042697906494,0.266359147456966,0.262239040133935,0.14509536784741145,0.5,5.550704882778696,80,574,173,156,173,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002758502960205078,0.00016021728515625,0.0065648555755615234,0.3705599308013916,0.007027149200439453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:57918 → 10.11.0.5:8442,3,0.007539033889770508,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0002976272527376036,0.00004398822784423828,0.000049396106454767804,0.0004199119318586676,0.3656532456861134,0.42857142857142855,5.58805425036562,80,287,275,90,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006699562072753906,0.000011920928955078125,0.000009059906005859375,0.0000030994415283203125,0.0007488727569580078,0.000019073486328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:57374 → 10.11.0.5:8440,1,0.0177919864654541,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0005444235448537343,0.00013303756713867188,0.00014700820760599838,0.0008178546508761524,0.3656532456861134,0.42857142857142855,5.420009133144316,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015020370483398438,0.0000457763671875,0.00004100799560546875,0.000029087066650390625,0.0013909339904785156,0.00004315376281738281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:51652 → 10.11.0.20:9443,0,0.9681298732757568,15,28119,6,1874.6,2665.272668977791,24,7240,161.33333333333334,0.07901726741792357,0.11407976150512696,0.08156713490851436,0.12118204609646606,0.03442512180376258,0.4,5.644454882778696,80,574,184,2511,173,156,173,1778,173,1783,185,7240,7240,5845,24,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0.00023984909057617188,0.0002281665802001953,0.14464879035949707,0.07961606979370117,0.015052080154418945,0.06933188438415527,0.01116800308227539,0.11128711700439453,0.027598857879638672,0.11122798919677734,0.2749300003051758,0.00003719329833984375,0.00006198883056640625,0.11819291114807129,0,0,0,0,0,168,168,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,1778,16401,3914,19,0,0,0,0,0,0,0
10.11.0.40:35618 → 10.11.0.20:9443,0,12.599161148071289,12,6846,6,570.5,824.9584562542859,80,2619,157.5,1.1795901225295522,1.2010776042938232,1.5922123708315197,1.5967522940505665,0.13803680981595093,0.5,5.6875,80,574,173,156,173,156,173,1949,173,2619,173,447,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0.0004088878631591797,0.0001201629638671875,0.010803937911987305,0.10065603256225586,0.018559932708740234,0.01381993293762207,0.014177083969116211,2.6297550201416016,0.007318019866943359,3.2097690105438232,0.03425002098083496,0,0,0,0,0,0,0,0,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,2614,442,0,0,0,0,0,0,0,0,0
10.11.0.40:51778 → 10.11.0.20:9443,0,118.0226559638977,207,68767,2,332.20772946859904,304.0001761914477,24,1154,147,0.23751245073913724,0.001294851303100586,0,0.23174508400389981,0.004275306469672954,0.00966183574879227,5.65625,80,574,214,211,73,185,1151,505,183,182,987,821,1142,182,1140,180,185,978,185,505,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0005500316619873047,0.0007448196411132813,0.0006921291351318359,0.0003600120544433594,0.14388799667358398,0.5893650054931641,0.5137670040130615,0.5158898830413818,0.7451751232147217,0.6802489757537842,0.5737500190734863,0.7440328598022461,0.8663151264190674,0.35213303565979004,0.7815649509429932,0.5987908840179443,0.9006869792938232,0.6353580951690674,0.7943789958953857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1146,500,178,177,982,816,1137,177,1135,175,180
10.11.0.30:42328 → 10.11.0.5:8440,1,109.2839720249176,9,5708,2,634.2222222222222,447.2473526410687,80,1085,125,11.359460075004323,0.0003039836883544922,0,11.329010813123189,0.04379817799579538,0.2222222222222222,5.71875,80,170,510,429,1085,1085,1085,179,1085,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0003039836883544922,0.00012803077697753906,0.005474090576171875,1.8286550045013428,12.733432054519653,24.457074880599976,27.72146201133728,12.480785131454468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,1080,174,1080,0,0,0,0,0,0,0,0
10.11.0.30:50276 → 10.11.0.5:8444,5,0.011452198028564453,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0003799583999473375,0.000060558319091796875,0.0000670977828293433,0.0005348453254390122,0.3656532456861134,0.42857142857142855,5.452819531114783,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008821487426757813,0.000019788742065429688,0.000012159347534179688,0.00000095367431640625,0.0009589195251464844,0.00003504753112792969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
